3.253828883171081543e-01,3.305470645427703857e-01,3.440700471401214600e-01
3.255081474781036377e-01,3.304918706417083740e-01,3.439998924732208252e-01
3.256322741508483887e-01,3.304347991943359375e-01,3.439328968524932861e-01
3.257646560668945312e-01,3.303750455379486084e-01,3.438603579998016357e-01
3.258903026580810547e-01,3.303145468235015869e-01,3.437951803207397461e-01
3.260133862495422363e-01,3.302564024925231934e-01,3.437302112579345703e-01
3.261380493640899658e-01,3.301978707313537598e-01,3.436640202999114990e-01
3.262512385845184326e-01,3.301492333412170410e-01,3.435994982719421387e-01
3.263632059097290039e-01,3.301036655902862549e-01,3.435331284999847412e-01
3.264718055725097656e-01,3.300542533397674561e-01,3.434739708900451660e-01
3.265846967697143555e-01,3.299992382526397705e-01,3.434160947799682617e-01
3.266993463039398193e-01,3.299403190612792969e-01,3.433603048324584961e-01
3.268216252326965332e-01,3.298757970333099365e-01,3.433025777339935303e-01
3.269354999065399170e-01,3.298105299472808838e-01,3.432539403438568115e-01
3.270480036735534668e-01,3.297488987445831299e-01,3.432031273841857910e-01
3.271559178829193115e-01,3.296934962272644043e-01,3.431505560874938965e-01
3.272599279880523682e-01,3.296417295932769775e-01,3.430984020233154297e-01
3.273649811744689941e-01,3.295911252498626709e-01,3.430439233779907227e-01
3.274586796760559082e-01,3.295517563819885254e-01,3.429895341396331787e-01
3.275593519210815430e-01,3.295072019100189209e-01,3.429334163665771484e-01
3.276630938053131104e-01,3.294568359851837158e-01,3.428800702095031738e-01
3.277594149112701416e-01,3.294090032577514648e-01,3.428316116333007812e-01
3.278521299362182617e-01,3.293598890304565430e-01,3.427879214286804199e-01
3.279428780078887939e-01,3.293141126632690430e-01,3.427429497241973877e-01
3.280455172061920166e-01,3.292610943317413330e-01,3.426933586597442627e-01
3.281456530094146729e-01,3.292161524295806885e-01,3.426381945610046387e-01
3.282476961612701416e-01,3.291747868061065674e-01,3.425774872303009033e-01
3.283441364765167236e-01,3.291318118572235107e-01,3.425239920616149902e-01
3.284338414669036865e-01,3.290939331054687500e-01,3.424721658229827881e-01
3.285277783870697021e-01,3.290491104125976562e-01,3.424230515956878662e-01
3.286327123641967773e-01,3.289993703365325928e-01,3.423679172992706299e-01
3.287463486194610596e-01,3.289455175399780273e-01,3.423081040382385254e-01
3.288628756999969482e-01,3.288922309875488281e-01,3.422448933124542236e-01
3.289748728275299072e-01,3.288366794586181641e-01,3.421884775161743164e-01
3.290892243385314941e-01,3.287802636623382568e-01,3.421304523944854736e-01
3.291936218738555908e-01,3.287250697612762451e-01,3.420813083648681641e-01
3.293002545833587646e-01,3.286685049533843994e-01,3.420312404632568359e-01
3.294082283973693848e-01,3.286096453666687012e-01,3.419821262359619141e-01
3.295201659202575684e-01,3.285476863384246826e-01,3.419321775436401367e-01
3.296291232109069824e-01,3.284907341003417969e-01,3.418801724910736084e-01
3.297320008277893066e-01,3.284426629543304443e-01,3.418253362178802490e-01
3.298304080963134766e-01,3.283950090408325195e-01,3.417745232582092285e-01
3.299236893653869629e-01,3.283504247665405273e-01,3.417258858680725098e-01
3.300124704837799072e-01,3.283073604106903076e-01,3.416801393032073975e-01
3.301030695438385010e-01,3.282580673694610596e-01,3.416388630867004395e-01
3.301942646503448486e-01,3.282116651535034180e-01,3.415940999984741211e-01
3.302852511405944824e-01,3.281666934490203857e-01,3.415480256080627441e-01
3.303762376308441162e-01,3.281222581863403320e-01,3.415015637874603271e-01
3.304671049118041992e-01,3.280748724937438965e-01,3.414579927921295166e-01
3.305588960647583008e-01,3.280266523361206055e-01,3.414144515991210938e-01
3.306610286235809326e-01,3.279703259468078613e-01,3.413686454296112061e-01
3.307691514492034912e-01,3.279106318950653076e-01,3.413201868534088135e-01
3.308740258216857910e-01,3.278515338897705078e-01,3.412744700908660889e-01
3.309745788574218750e-01,3.277994096279144287e-01,3.412260115146636963e-01
3.310816586017608643e-01,3.277454972267150879e-01,3.411728441715240479e-01
3.311968147754669189e-01,3.276912271976470947e-01,3.411119878292083740e-01
3.313185274600982666e-01,3.276349902153015137e-01,3.410464823246002197e-01
3.314372003078460693e-01,3.275770246982574463e-01,3.409858047962188721e-01
3.315471708774566650e-01,3.275183737277984619e-01,3.409345149993896484e-01
3.316532969474792480e-01,3.274601995944976807e-01,3.408865034580230713e-01
3.317530751228332520e-01,3.274090588092803955e-01,3.408378958702087402e-01
3.318515717983245850e-01,3.273535370826721191e-01,3.407948613166809082e-01
3.319630622863769531e-01,3.272919952869415283e-01,3.407449424266815186e-01
3.320809900760650635e-01,3.272286653518676758e-01,3.406903147697448730e-01
3.322058022022247314e-01,3.271591365337371826e-01,3.406350910663604736e-01
3.323436677455902100e-01,3.270834386348724365e-01,3.405728340148925781e-01
3.324865698814392090e-01,3.270082771778106689e-01,3.405051231384277344e-01
3.326204121112823486e-01,3.269331753253936768e-01,3.404464125633239746e-01
3.327528536319732666e-01,3.268569409847259521e-01,3.403901755809783936e-01
3.328785896301269531e-01,3.267897665500640869e-01,3.403316736221313477e-01
3.330003619194030762e-01,3.267290294170379639e-01,3.402706384658813477e-01
3.331211805343627930e-01,3.266659975051879883e-01,3.402129113674163818e-01
3.332540392875671387e-01,3.265982866287231445e-01,3.401477038860321045e-01
3.333856761455535889e-01,3.265339732170104980e-01,3.400803208351135254e-01
3.335158824920654297e-01,3.264670372009277344e-01,3.400171399116516113e-01
3.336460292339324951e-01,3.263986706733703613e-01,3.399552702903747559e-01
3.337641358375549316e-01,3.263421356678009033e-01,3.398937284946441650e-01
3.338808119297027588e-01,3.262835741043090820e-01,3.398356437683105469e-01
3.340069949626922607e-01,3.262189328670501709e-01,3.397740721702575684e-01
3.341546654701232910e-01,3.261407017707824707e-01,3.397046327590942383e-01
3.343086838722229004e-01,3.260572254657745361e-01,3.396340906620025635e-01
3.344598114490509033e-01,3.259759843349456787e-01,3.395642340183258057e-01
3.346090316772460938e-01,3.258976638317108154e-01,3.394932746887207031e-01
3.347657024860382080e-01,3.258144259452819824e-01,3.394198417663574219e-01
3.349242806434631348e-01,3.257339298725128174e-01,3.393417894840240479e-01
3.350770771503448486e-01,3.256585299968719482e-01,3.392643928527832031e-01
3.352235257625579834e-01,3.255844414234161377e-01,3.391920328140258789e-01
3.353688716888427734e-01,3.255077600479125977e-01,3.391233980655670166e-01
3.355092406272888184e-01,3.254377841949462891e-01,3.390529453754425049e-01
3.356333673000335693e-01,3.253775537014007568e-01,3.389890789985656738e-01
3.357473015785217285e-01,3.253190517425537109e-01,3.389336168766021729e-01
3.358714878559112549e-01,3.252543210983276367e-01,3.388741910457611084e-01
3.359993994235992432e-01,3.251846730709075928e-01,3.388158977031707764e-01
3.361246585845947266e-01,3.251129090785980225e-01,3.387624323368072510e-01
3.362568020820617676e-01,3.250359892845153809e-01,3.387072682380676270e-01
3.363972008228302002e-01,3.249571621417999268e-01,3.386456072330474854e-01
3.365368545055389404e-01,3.248836100101470947e-01,3.385795056819915771e-01
3.366778790950775146e-01,3.248145580291748047e-01,3.385075926780700684e-01
3.368173241615295410e-01,3.247481584548950195e-01,3.384345173835754395e-01
3.369487524032592773e-01,3.246827125549316406e-01,3.383685648441314697e-01
3.370700478553771973e-01,3.246187269687652588e-01,3.383112251758575439e-01
3.371874392032623291e-01,3.245530426502227783e-01,3.382595181465148926e-01
3.373150825500488281e-01,3.244853019714355469e-01,3.381996750831604004e-01
3.374454975128173828e-01,3.244169354438781738e-01,3.381375074386596680e-01
3.375896215438842773e-01,3.243425786495208740e-01,3.380677700042724609e-01
3.377327024936676025e-01,3.242701590061187744e-01,3.379972279071807861e-01
3.378809690475463867e-01,3.241950869560241699e-01,3.379239439964294434e-01
3.380383253097534180e-01,3.241115510463714600e-01,3.378501236438751221e-01
3.381981551647186279e-01,3.240247964859008789e-01,3.377771079540252686e-01
3.383525311946868896e-01,3.239415884017944336e-01,3.377058506011962891e-01
3.384912312030792236e-01,3.238637745380401611e-01,3.376449644565582275e-01
3.386245071887969971e-01,3.237853050231933594e-01,3.375901877880096436e-01
3.387440443038940430e-01,3.237155675888061523e-01,3.375403881072998047e-01
3.388510346412658691e-01,3.236507773399353027e-01,3.374981582164764404e-01
3.389471471309661865e-01,3.235982358455657959e-01,3.374546170234680176e-01
3.390403389930725098e-01,3.235491514205932617e-01,3.374104797840118408e-01
3.391368091106414795e-01,3.234999775886535645e-01,3.373631536960601807e-01
3.392363190650939941e-01,3.234528899192810059e-01,3.373107612133026123e-01
3.393460810184478760e-01,3.234029710292816162e-01,3.372509479522705078e-01
3.394715189933776855e-01,3.233456313610076904e-01,3.371828794479370117e-01
3.395990133285522461e-01,3.232831060886383057e-01,3.371178209781646729e-01
3.397186994552612305e-01,3.232184946537017822e-01,3.370628058910369873e-01
3.398413956165313721e-01,3.231519460678100586e-01,3.370066583156585693e-01
3.399746119976043701e-01,3.230810165405273438e-01,3.369443416595458984e-01
3.401115238666534424e-01,3.230093717575073242e-01,3.368791341781616211e-01
3.402481377124786377e-01,3.229349851608276367e-01,3.368168473243713379e-01
3.403782248497009277e-01,3.228664696216583252e-01,3.367553353309631348e-01
3.405049145221710205e-01,3.228035569190979004e-01,3.366916179656982422e-01
3.406324088573455811e-01,3.227428793907165527e-01,3.366247415542602539e-01
3.407589495182037354e-01,3.226879239082336426e-01,3.365531861782073975e-01
3.408891260623931885e-01,3.226262629032135010e-01,3.364845514297485352e-01
3.410081565380096436e-01,3.225640356540679932e-01,3.364277780055999756e-01
3.411201238632202148e-01,3.225004374980926514e-01,3.363794386386871338e-01
3.412331640720367432e-01,3.224300444126129150e-01,3.363368213176727295e-01
3.413528203964233398e-01,3.223522007465362549e-01,3.362949192523956299e-01
3.414811789989471436e-01,3.222675025463104248e-01,3.362513780593872070e-01
3.416058123111724854e-01,3.221870660781860352e-01,3.362071514129638672e-01
3.417255580425262451e-01,3.221158087253570557e-01,3.361585736274719238e-01
3.418381810188293457e-01,3.220540881156921387e-01,3.361077308654785156e-01
3.419487476348876953e-01,3.219995796680450439e-01,3.360516726970672607e-01
3.420612812042236328e-01,3.219438791275024414e-01,3.359948396682739258e-01
3.421783149242401123e-01,3.218874931335449219e-01,3.359341621398925781e-01
3.422956168651580811e-01,3.218275010585784912e-01,3.358768820762634277e-01
3.424101769924163818e-01,3.217768371105194092e-01,3.358129858970642090e-01
3.425210118293762207e-01,3.217228949069976807e-01,3.357560932636260986e-01
3.426445126533508301e-01,3.216655254364013672e-01,3.356899619102478027e-01
3.427769541740417480e-01,3.216005861759185791e-01,3.356224298477172852e-01
3.429036736488342285e-01,3.215321898460388184e-01,3.355641365051269531e-01
3.430558145046234131e-01,3.214509487152099609e-01,3.354932069778442383e-01
3.432085216045379639e-01,3.213707804679870605e-01,3.354206979274749756e-01
3.433488011360168457e-01,3.212909102439880371e-01,3.353602588176727295e-01
3.434735536575317383e-01,3.212222754955291748e-01,3.353041410446166992e-01
3.435879945755004883e-01,3.211592137813568115e-01,3.352527618408203125e-01
3.437128961086273193e-01,3.210930228233337402e-01,3.351940512657165527e-01
3.438403010368347168e-01,3.210248351097106934e-01,3.351348340511322021e-01
3.439641892910003662e-01,3.209597766399383545e-01,3.350760042667388916e-01
3.440770804882049561e-01,3.208959400653839111e-01,3.350270092487335205e-01
3.441940248012542725e-01,3.208315074443817139e-01,3.349744379520416260e-01
3.443166613578796387e-01,3.207689225673675537e-01,3.349144160747528076e-01
3.444428741931915283e-01,3.207042515277862549e-01,3.348528742790222168e-01
3.445842862129211426e-01,3.206326067447662354e-01,3.347830772399902344e-01
3.447238206863403320e-01,3.205589056015014648e-01,3.347172737121582031e-01
3.448624014854431152e-01,3.204810917377471924e-01,3.346565365791320801e-01
3.450151383876800537e-01,3.203963637351989746e-01,3.345885276794433594e-01
3.451714813709259033e-01,3.203106522560119629e-01,3.345178961753845215e-01
3.453192114830017090e-01,3.202231228351593018e-01,3.344576358795166016e-01
3.454637527465820312e-01,3.201412260532379150e-01,3.343950808048248291e-01
3.456036448478698730e-01,3.200635313987731934e-01,3.343327939510345459e-01
3.457323908805847168e-01,3.199953436851501465e-01,3.342722952365875244e-01
3.458634316921234131e-01,3.199253082275390625e-01,3.342112302780151367e-01
3.459855020046234131e-01,3.198661506175994873e-01,3.341483473777770996e-01
3.461038172245025635e-01,3.198037743568420410e-01,3.340923786163330078e-01
3.462180495262145996e-01,3.197481930255889893e-01,3.340336978435516357e-01
3.463276922702789307e-01,3.196976780891418457e-01,3.339746594429016113e-01
3.464273214340209961e-01,3.196528851985931396e-01,3.339198231697082520e-01
3.465357124805450439e-01,3.196019530296325684e-01,3.338623344898223877e-01
3.466335237026214600e-01,3.195506930351257324e-01,3.338158130645751953e-01
3.467315733432769775e-01,3.194978833198547363e-01,3.337705433368682861e-01
3.468329012393951416e-01,3.194426894187927246e-01,3.337243795394897461e-01
3.469391763210296631e-01,3.193876743316650391e-01,3.336731791496276855e-01
3.470436036586761475e-01,3.193286359310150146e-01,3.336277306079864502e-01
3.471571207046508789e-01,3.192673623561859131e-01,3.335755169391632080e-01
3.472861945629119873e-01,3.192001283168792725e-01,3.335137367248535156e-01
3.474191129207611084e-01,3.191289603710174561e-01,3.334519267082214355e-01
3.475548028945922852e-01,3.190511763095855713e-01,3.333939909934997559e-01
3.476869761943817139e-01,3.189788162708282471e-01,3.333341777324676514e-01
3.478116989135742188e-01,3.189041912555694580e-01,3.332841396331787109e-01
3.479364514350891113e-01,3.188327252864837646e-01,3.332308530807495117e-01
3.480545282363891602e-01,3.187623620033264160e-01,3.331830799579620361e-01
3.481839299201965332e-01,3.186853528022766113e-01,3.331307172775268555e-01
3.483160436153411865e-01,3.186112344264984131e-01,3.330727517604827881e-01
3.484413921833038330e-01,3.185483217239379883e-01,3.330103456974029541e-01
3.485603630542755127e-01,3.184826076030731201e-01,3.329570889472961426e-01
3.486816287040710449e-01,3.184204697608947754e-01,3.328979313373565674e-01
3.488098382949829102e-01,3.183501660823822021e-01,3.328399658203125000e-01
3.489356935024261475e-01,3.182791471481323242e-01,3.327851891517639160e-01
3.490454554557800293e-01,3.182158172130584717e-01,3.327386975288391113e-01
3.491544425487518311e-01,3.181605935096740723e-01,3.326849341392517090e-01
3.492720425128936768e-01,3.181066811084747314e-01,3.326212763786315918e-01
3.493879437446594238e-01,3.180537223815917969e-01,3.325583040714263916e-01
3.494960069656372070e-01,3.180026113986968994e-01,3.325014114379882812e-01
3.496012091636657715e-01,3.179480135440826416e-01,3.324508070945739746e-01
3.497118055820465088e-01,3.178919255733489990e-01,3.323962092399597168e-01
3.498281240463256836e-01,3.178305625915527344e-01,3.323413133621215820e-01
3.499410152435302734e-01,3.177641332149505615e-01,3.322948217391967773e-01
3.500618338584899902e-01,3.176889121532440186e-01,3.322491943836212158e-01
3.501803576946258545e-01,3.176211118698120117e-01,3.321985602378845215e-01
3.502943515777587891e-01,3.175567090511322021e-01,3.321489393711090088e-01
3.504093885421752930e-01,3.174874186515808105e-01,3.321031928062438965e-01
3.505329191684722900e-01,3.174191117286682129e-01,3.320479691028594971e-01
3.506501615047454834e-01,3.173546195030212402e-01,3.319951891899108887e-01
3.507668375968933105e-01,3.172954916954040527e-01,3.319377005100250244e-01
3.508886396884918213e-01,3.172312974929809570e-01,3.318800628185272217e-01
3.510006964206695557e-01,3.171800374984741211e-01,3.318192660808563232e-01
3.511158823966979980e-01,3.171328604221343994e-01,3.317512571811676025e-01
3.512473404407501221e-01,3.170765042304992676e-01,3.316761255264282227e-01
3.513782918453216553e-01,3.170132637023925781e-01,3.316084444522857666e-01
3.515194058418273926e-01,3.169440627098083496e-01,3.315365612506866455e-01
3.516549468040466309e-01,3.168798089027404785e-01,3.314652442932128906e-01
3.517881333827972412e-01,3.168118000030517578e-01,3.314000666141510010e-01
3.519199490547180176e-01,3.167481422424316406e-01,3.313319087028503418e-01
3.520434498786926270e-01,3.166819512844085693e-01,3.312746286392211914e-01
3.521646261215209961e-01,3.166133761405944824e-01,3.312220275402069092e-01
3.522906601428985596e-01,3.165457248687744141e-01,3.311635851860046387e-01
3.524163067340850830e-01,3.164823949337005615e-01,3.311012685298919678e-01
3.525329828262329102e-01,3.164162635803222656e-01,3.310507535934448242e-01
3.526463210582733154e-01,3.163448870182037354e-01,3.310087621212005615e-01
3.527626395225524902e-01,3.162741661071777344e-01,3.309631645679473877e-01
3.528982698917388916e-01,3.161873817443847656e-01,3.309143185615539551e-01
3.530356287956237793e-01,3.161057829856872559e-01,3.308586478233337402e-01
3.531744480133056641e-01,3.160249292850494385e-01,3.308005630970001221e-01
3.533067405223846436e-01,3.159536123275756836e-01,3.307396769523620605e-01
3.534220159053802490e-01,3.158977627754211426e-01,3.306801915168762207e-01
3.535273671150207520e-01,3.158467710018157959e-01,3.306259214878082275e-01
3.536264598369598389e-01,3.157922029495239258e-01,3.305813670158386230e-01
3.537309169769287109e-01,3.157315552234649658e-01,3.305374979972839355e-01
3.538475334644317627e-01,3.156707286834716797e-01,3.304817378520965576e-01
3.539581000804901123e-01,3.156108260154724121e-01,3.304310739040374756e-01
3.540782928466796875e-01,3.155477046966552734e-01,3.303740024566650391e-01
3.542151153087615967e-01,3.154805302619934082e-01,3.303043544292449951e-01
3.543432950973510742e-01,3.154233694076538086e-01,3.302333652973175049e-01
3.544750213623046875e-01,3.153677582740783691e-01,3.301571905612945557e-01
3.546152114868164062e-01,3.153066635131835938e-01,3.300781548023223877e-01
3.547711968421936035e-01,3.152319490909576416e-01,3.299968838691711426e-01
3.549232482910156250e-01,3.151605129241943359e-01,3.299162089824676514e-01
3.550684750080108643e-01,3.150854706764221191e-01,3.298460841178894043e-01
3.552350997924804688e-01,3.149997889995574951e-01,3.297651112079620361e-01
3.554048240184783936e-01,3.149129152297973633e-01,3.296822607517242432e-01
3.555710315704345703e-01,3.148270547389984131e-01,3.296019732952117920e-01
3.557252287864685059e-01,3.147455751895904541e-01,3.295291960239410400e-01
3.558832406997680664e-01,3.146580457687377930e-01,3.294586539268493652e-01
3.560429513454437256e-01,3.145660758018493652e-01,3.293910026550292969e-01
3.561822474002838135e-01,3.144897818565368652e-01,3.293280005455017090e-01
3.563189208507537842e-01,3.144124150276184082e-01,3.292686641216278076e-01
3.564585447311401367e-01,3.143292665481567383e-01,3.292121589183807373e-01
3.565958440303802490e-01,3.142484426498413086e-01,3.291556835174560547e-01
3.567344546318054199e-01,3.141625821590423584e-01,3.291029930114746094e-01
3.568737208843231201e-01,3.140724897384643555e-01,3.290537893772125244e-01
3.570057749748229980e-01,3.139905929565429688e-01,3.290037214756011963e-01
3.571298420429229736e-01,3.139191865921020508e-01,3.289509713649749756e-01
3.572330772876739502e-01,3.138636648654937744e-01,3.289032280445098877e-01
3.573254346847534180e-01,3.138106167316436768e-01,3.288638889789581299e-01
3.574062883853912354e-01,3.137657344341278076e-01,3.288279473781585693e-01
3.574837744235992432e-01,3.137284815311431885e-01,3.287877738475799561e-01
3.575643301010131836e-01,3.136883676052093506e-01,3.287473618984222412e-01
3.576498925685882568e-01,3.136504590511322021e-01,3.286996483802795410e-01
3.577475845813751221e-01,3.136119246482849121e-01,3.286405503749847412e-01
3.578443527221679688e-01,3.135672807693481445e-01,3.285883963108062744e-01
3.579494357109069824e-01,3.135209083557128906e-01,3.285296857357025146e-01
3.580470681190490723e-01,3.134720623493194580e-01,3.284808695316314697e-01
3.581358194351196289e-01,3.134270310401916504e-01,3.284371495246887207e-01
3.582367300987243652e-01,3.133711814880371094e-01,3.283920884132385254e-01
3.583348393440246582e-01,3.133219182491302490e-01,3.283432424068450928e-01
3.584389090538024902e-01,3.132644593715667725e-01,3.282966315746307373e-01
3.585472106933593750e-01,3.132096827030181885e-01,3.282430768013000488e-01
3.586511015892028809e-01,3.131619989871978760e-01,3.281869292259216309e-01
3.587452471256256104e-01,3.131232559680938721e-01,3.281314671039581299e-01
3.588373661041259766e-01,3.130798637866973877e-01,3.280827403068542480e-01
3.589303195476531982e-01,3.130301833152770996e-01,3.280394971370697021e-01
3.590200245380401611e-01,3.129752576351165771e-01,3.280047476291656494e-01
3.591099977493286133e-01,3.129200339317321777e-01,3.279699683189392090e-01
3.591932654380798340e-01,3.128690123558044434e-01,3.279377818107604980e-01
3.592637777328491211e-01,3.128311038017272949e-01,3.279051184654235840e-01
3.593380153179168701e-01,3.127983510494232178e-01,3.278636932373046875e-01
3.594295084476470947e-01,3.127579987049102783e-01,3.278124630451202393e-01
3.595315515995025635e-01,3.127126395702362061e-01,3.277557790279388428e-01
3.596380054950714111e-01,3.126599490642547607e-01,3.277020752429962158e-01
3.597511649131774902e-01,3.126015663146972656e-01,3.276472091674804688e-01
3.598785102367401123e-01,3.125313222408294678e-01,3.275901973247528076e-01
3.599980473518371582e-01,3.124592304229736328e-01,3.275427818298339844e-01
3.601367473602294922e-01,3.123815357685089111e-01,3.274816274642944336e-01
3.602673709392547607e-01,3.123167157173156738e-01,3.274159133434295654e-01
3.604254722595214844e-01,3.122346699237823486e-01,3.273398876190185547e-01
3.605826497077941895e-01,3.121526241302490234e-01,3.272646963596343994e-01
3.607317507266998291e-01,3.120692670345306396e-01,3.271990418434143066e-01
3.608719110488891602e-01,3.119854629039764404e-01,3.271425664424896240e-01
3.610095679759979248e-01,3.119084239006042480e-01,3.270819783210754395e-01
3.611433506011962891e-01,3.118382990360260010e-01,3.270183503627777100e-01
3.612672090530395508e-01,3.117787837982177734e-01,3.269539773464202881e-01
3.613781929016113281e-01,3.117309212684631348e-01,3.268908560276031494e-01
3.614881038665771484e-01,3.116864860057830811e-01,3.268254399299621582e-01
3.615975677967071533e-01,3.116409182548522949e-01,3.267614841461181641e-01
3.617119789123535156e-01,3.115898966789245605e-01,3.266981542110443115e-01
3.618144392967224121e-01,3.115420043468475342e-01,3.266436159610748291e-01
3.619180023670196533e-01,3.114898800849914551e-01,3.265921175479888916e-01
3.620434701442718506e-01,3.114262521266937256e-01,3.265303075313568115e-01
3.621665239334106445e-01,3.113584816455841064e-01,3.264749944210052490e-01
3.623052835464477539e-01,3.112842142581939697e-01,3.264105021953582764e-01
3.624508976936340332e-01,3.112087845802307129e-01,3.263403177261352539e-01
3.626058399677276611e-01,3.111289441585540771e-01,3.262651860713958740e-01
3.627477586269378662e-01,3.110485076904296875e-01,3.262037634849548340e-01
3.628786802291870117e-01,3.109776973724365234e-01,3.261436522006988525e-01
3.630184829235076904e-01,3.109009861946105957e-01,3.260805606842041016e-01
3.631700277328491211e-01,3.108200430870056152e-01,3.260099589824676514e-01
3.633151054382324219e-01,3.107462525367736816e-01,3.259386420249938965e-01
3.634400963783264160e-01,3.106817305088043213e-01,3.258782029151916504e-01
3.635458350181579590e-01,3.106265068054199219e-01,3.258275985717773438e-01
3.636426627635955811e-01,3.105770349502563477e-01,3.257803916931152344e-01
3.637346327304840088e-01,3.105336129665374756e-01,3.257317543029785156e-01
3.638145029544830322e-01,3.104925453662872314e-01,3.256929814815521240e-01
3.638916313648223877e-01,3.104465603828430176e-01,3.256618082523345947e-01
3.639810681343078613e-01,3.103951513767242432e-01,3.256237506866455078e-01
3.640701472759246826e-01,3.103382587432861328e-01,3.255915939807891846e-01
3.641535341739654541e-01,3.102792203426361084e-01,3.255673050880432129e-01
3.642403781414031982e-01,3.102250695228576660e-01,3.255344927310943604e-01
3.643287420272827148e-01,3.101658821105957031e-01,3.255053758621215820e-01
3.644247353076934814e-01,3.101085424423217773e-01,3.254667222499847412e-01
3.645210564136505127e-01,3.100568950176239014e-01,3.254220783710479736e-01
3.646232783794403076e-01,3.100064992904663086e-01,3.253702223300933838e-01
3.647150397300720215e-01,3.099670410156250000e-01,3.253179192543029785e-01
3.648083806037902832e-01,3.099189996719360352e-01,3.252726197242736816e-01
3.648971021175384521e-01,3.098765909671783447e-01,3.252262771129608154e-01
3.649877011775970459e-01,3.098308444023132324e-01,3.251814246177673340e-01
3.650779426097869873e-01,3.097924292087554932e-01,3.251296579837799072e-01
3.651773631572723389e-01,3.097446560859680176e-01,3.250779807567596436e-01
3.652774691581726074e-01,3.096948266029357910e-01,3.250277340412139893e-01
3.653727173805236816e-01,3.096430897712707520e-01,3.249841928482055664e-01
3.654654026031494141e-01,3.095866143703460693e-01,3.249480128288269043e-01
3.655663728713989258e-01,3.095235526561737061e-01,3.249101340770721436e-01
3.656761944293975830e-01,3.094561696052551270e-01,3.248676359653472900e-01
3.657801151275634766e-01,3.093993663787841797e-01,3.248205482959747314e-01
3.658989071846008301e-01,3.093309104442596436e-01,3.247702121734619141e-01
3.660163879394531250e-01,3.092697858810424805e-01,3.247137665748596191e-01
3.661298453807830811e-01,3.092160224914550781e-01,3.246541917324066162e-01
3.662415444850921631e-01,3.091693818569183350e-01,3.245890736579895020e-01
3.663480877876281738e-01,3.091186881065368652e-01,3.245332241058349609e-01
